participant_id,group,cost_level,fairness_group,n_trials,choice_mean,AA_valence_mean,AA_arousal_mean,AC_valence_mean,AC_arousal_mean,EmoFDBK_valence_mean,EmoFDBK_arousal_mean
501373,o3,high,fair,5,0.0,34.0,13.0,39.0,6.0,5.0,-7.0
501373,o3,high,unfair,25,0.72,-26.08,34.04,10.56,10.36,36.64,-23.68
501373,o3,low,fair,5,0.0,37.0,13.4,45.0,7.6,8.0,-5.8
501373,o3,low,unfair,25,0.92,-23.2,32.0,15.6,9.32,38.8,-22.68
502190,o3,high,fair,5,0.0,27.0,22.0,32.0,6.6,5.0,-15.4
502190,o3,high,unfair,25,1.0,-39.6,58.32,11.48,21.92,51.08,-36.4
502190,o3,low,fair,5,0.0,30.4,20.6,38.2,12.4,7.8,-8.2
502190,o3,low,unfair,25,1.0,-37.8,51.2,15.56,18.0,53.36,-33.2
502496,o3,high,fair,5,0.0,30.0,19.0,39.0,9.0,9.0,-10.0
502496,o3,high,unfair,25,0.4,-29.56,39.96,4.08,13.76,33.64,-26.2
502496,o3,low,fair,5,0.0,31.0,11.0,39.0,5.6,8.0,-5.4
502496,o3,low,unfair,25,0.84,-28.2,38.88,13.08,13.6,41.28,-25.28
503925,o3,high,fair,5,0.0,30.6,13.4,36.6,6.4,6.0,-7.0
503925,o3,high,unfair,25,0.72,-26.08,31.48,12.84,11.04,38.92,-20.44
503925,o3,low,fair,5,0.0,34.0,13.4,41.0,7.6,7.0,-5.8
503925,o3,low,unfair,25,0.96,-24.92,33.28,15.36,12.04,40.28,-21.24
504517,o3,high,fair,5,0.0,27.0,10.4,32.6,4.6,5.6,-5.8
504517,o3,high,unfair,25,0.52,-26.68,37.36,7.64,12.84,34.32,-24.52
504517,o3,low,fair,5,0.0,30.0,9.0,37.0,4.0,7.0,-5.0
504517,o3,low,unfair,25,0.92,-28.48,39.32,14.36,13.08,42.84,-26.24
507344,o3,high,fair,5,0.0,36.0,15.0,42.0,9.0,6.0,-6.0
507344,o3,high,unfair,25,0.96,-29.6,42.52,11.88,18.2,41.48,-24.32
507344,o3,low,fair,5,0.0,31.0,11.6,37.6,6.4,6.6,-5.2
507344,o3,low,unfair,25,1.0,-27.88,37.2,15.72,13.56,43.6,-23.64
507736,o3,high,fair,5,0.0,31.0,15.0,38.0,7.0,7.0,-8.0
507736,o3,high,unfair,25,0.56,-27.48,37.64,10.8,11.88,38.28,-25.76
507736,o3,low,fair,5,0.0,38.0,13.0,45.0,7.0,7.0,-6.0
507736,o3,low,unfair,25,0.92,-28.48,38.92,11.64,10.6,40.12,-28.32
510869,o3,high,fair,5,0.0,30.0,16.0,37.0,8.0,7.0,-8.0
510869,o3,high,unfair,25,1.0,-35.88,48.76,9.4,18.4,45.28,-30.36
510869,o3,low,fair,5,0.0,31.0,15.4,37.6,8.8,6.6,-6.6
510869,o3,low,unfair,25,1.0,-35.2,46.2,14.8,17.6,50.0,-28.6
515774,o3,high,fair,5,0.0,30.0,13.0,36.0,6.4,6.0,-6.6
515774,o3,high,unfair,25,0.8,-33.4,43.6,0.0,17.6,33.4,-26.0
515774,o3,low,fair,5,0.0,28.0,11.0,35.0,6.0,7.0,-5.0
515774,o3,low,unfair,25,1.0,-34.36,44.68,7.72,16.8,42.08,-27.88
515917,o3,high,fair,5,0.0,29.0,15.0,35.0,8.0,6.0,-7.0
515917,o3,high,unfair,25,0.96,-35.4,48.6,1.64,18.64,37.04,-29.96
515917,o3,low,fair,5,0.0,28.0,13.4,34.0,6.6,6.0,-6.8
515917,o3,low,unfair,25,1.0,-35.68,44.72,6.36,17.92,42.04,-26.8
516514,o3,high,fair,5,0.0,31.0,14.4,38.0,7.0,7.0,-7.4
516514,o3,high,unfair,25,0.72,-32.0,46.8,9.6,15.2,41.6,-31.6
516514,o3,low,fair,5,0.0,35.0,20.0,41.0,11.0,6.0,-9.0
516514,o3,low,unfair,25,0.92,-31.92,43.6,13.8,15.4,45.72,-28.2
519126,o3,high,fair,5,0.0,25.0,9.0,33.0,4.4,8.0,-4.6
519126,o3,high,unfair,25,0.6,-28.56,41.0,5.68,14.92,34.24,-26.08
519126,o3,low,fair,5,0.0,20.0,12.0,27.0,7.0,7.0,-5.0
519126,o3,low,unfair,25,0.96,-29.64,38.16,12.48,13.48,42.12,-24.68
519547,o3,high,fair,5,0.0,29.4,9.4,36.0,6.2,6.6,-3.2
519547,o3,high,unfair,25,0.84,-21.68,18.2,11.44,5.96,33.12,-12.24
519547,o3,low,fair,5,0.0,33.0,11.0,44.0,6.0,11.0,-5.0
519547,o3,low,unfair,25,0.96,-24.28,24.08,16.0,8.56,40.28,-15.52
520392,o3,high,fair,5,0.0,32.0,13.4,39.4,6.6,7.4,-6.8
520392,o3,high,unfair,25,0.92,-33.2,44.32,12.84,14.68,46.04,-29.64
520392,o3,low,fair,5,0.0,34.0,18.4,42.6,9.6,8.6,-8.8
520392,o3,low,unfair,25,1.0,-31.6,41.6,16.84,14.44,48.44,-27.16
520921,o3,high,fair,5,0.0,36.0,12.0,43.0,5.6,7.0,-6.4
520921,o3,high,unfair,25,0.92,-29.24,39.48,11.68,14.52,40.92,-24.96
520921,o3,low,fair,5,0.0,41.0,12.0,47.0,6.0,6.0,-6.0
520921,o3,low,unfair,25,1.0,-29.28,33.16,14.32,11.0,43.6,-22.16
521947,o3,high,fair,5,0.0,29.0,15.0,35.0,6.0,6.0,-9.0
521947,o3,high,unfair,25,0.04,-19.2,25.08,9.52,7.44,28.72,-17.64
521947,o3,low,fair,5,0.0,32.0,11.4,40.0,5.0,8.0,-6.4
521947,o3,low,unfair,25,0.4,-19.88,25.96,12.4,7.04,32.28,-18.92
522753,o3,high,fair,5,0.0,17.6,20.0,28.6,10.0,11.0,-10.0
522753,o3,high,unfair,25,0.44,-34.32,47.72,1.36,15.8,35.68,-31.92
522753,o3,low,fair,5,0.0,25.0,19.0,30.0,8.4,5.0,-10.6
522753,o3,low,unfair,25,0.92,-33.92,45.68,5.44,16.32,39.36,-29.36
524567,o3,high,fair,5,0.0,29.0,10.2,36.0,5.6,7.0,-4.6
524567,o3,high,unfair,25,0.72,-32.12,43.08,9.6,13.52,41.72,-29.56
524567,o3,low,fair,5,0.0,27.0,12.0,34.0,6.0,7.0,-6.0
524567,o3,low,unfair,25,0.92,-31.96,41.8,13.96,15.2,45.92,-26.6
524637,o3,high,fair,5,0.0,32.4,9.2,39.4,5.6,7.0,-3.6
524637,o3,high,unfair,25,0.48,-20.04,19.56,13.08,7.84,33.12,-11.72
524637,o3,low,fair,5,0.0,34.6,9.8,40.8,4.4,6.2,-5.4
524637,o3,low,unfair,25,0.84,-21.08,22.56,12.12,7.72,33.2,-14.84
524694,o3,high,fair,5,0.0,24.0,13.0,32.0,7.0,8.0,-6.0
524694,o3,high,unfair,25,1.0,-39.2,52.4,9.68,18.8,48.88,-33.6
524694,o3,low,fair,5,0.0,31.0,15.0,37.0,9.0,6.0,-6.0
524694,o3,low,unfair,25,1.0,-37.28,48.92,10.48,19.12,47.76,-29.8
525718,o3,high,fair,5,0.0,29.0,13.0,37.0,5.6,8.0,-7.4
525718,o3,high,unfair,25,1.0,-36.44,48.56,3.48,20.08,39.92,-28.48
525718,o3,low,fair,5,0.0,22.6,13.4,28.8,5.2,6.2,-8.2
525718,o3,low,unfair,25,1.0,-37.12,47.28,8.96,16.68,46.08,-30.6
525936,o3,high,fair,5,0.0,26.0,13.0,32.0,6.0,6.0,-7.0
525936,o3,high,unfair,25,0.92,-32.2,46.4,11.4,15.4,43.6,-31.0
525936,o3,low,fair,5,0.0,30.0,15.0,36.0,6.0,6.0,-9.0
525936,o3,low,unfair,25,1.0,-32.2,43.12,14.04,13.36,46.24,-29.76
526931,o3,high,fair,5,0.0,27.0,11.0,33.0,6.0,6.0,-5.0
526931,o3,high,unfair,25,0.88,-30.32,38.2,8.6,12.92,38.92,-25.28
526931,o3,low,fair,5,0.0,35.0,12.0,43.0,7.0,8.0,-5.0
526931,o3,low,unfair,25,0.96,-28.4,36.0,13.4,10.6,41.8,-25.4
527973,o3,high,fair,5,0.0,38.0,15.0,46.0,8.0,8.0,-7.0
527973,o3,high,unfair,25,0.92,-32.32,37.72,8.28,13.0,40.6,-24.72
527973,o3,low,fair,5,0.0,24.6,13.6,31.4,7.8,6.8,-5.8
527973,o3,low,unfair,25,1.0,-31.24,37.76,11.36,13.04,42.6,-24.72
530848,o3,high,fair,5,0.0,21.0,13.0,28.0,7.0,7.0,-6.0
530848,o3,high,unfair,25,0.96,-37.36,51.2,-1.12,20.0,36.24,-31.2
530848,o3,low,fair,5,0.0,25.0,12.6,32.0,6.0,7.0,-6.6
530848,o3,low,unfair,25,1.0,-37.68,50.6,5.2,19.6,42.88,-31.0
531655,o3,high,fair,5,0.0,29.0,14.0,36.0,6.0,7.0,-8.0
531655,o3,high,unfair,25,0.8,-28.88,38.48,12.4,14.4,41.28,-24.08
531655,o3,low,fair,5,0.0,32.0,12.0,38.0,7.0,6.0,-5.0
531655,o3,low,unfair,25,1.0,-28.92,38.32,14.68,11.4,43.6,-26.92
533479,o3,high,fair,5,0.0,39.0,15.4,46.0,8.6,7.0,-6.8
533479,o3,high,unfair,25,0.84,-29.52,40.2,12.28,12.92,41.8,-27.28
533479,o3,low,fair,5,0.0,33.0,11.0,42.0,6.0,9.0,-5.0
533479,o3,low,unfair,25,1.0,-27.32,37.2,17.8,10.8,45.12,-26.4
536114,o3,high,fair,5,0.0,29.0,13.0,34.0,8.4,5.0,-4.6
536114,o3,high,unfair,25,0.92,-32.84,46.0,5.56,17.8,38.4,-28.2
536114,o3,low,fair,5,0.0,28.0,11.0,35.0,5.6,7.0,-5.4
536114,o3,low,unfair,25,1.0,-31.4,43.12,15.4,14.12,46.8,-29.0
536177,o3,high,fair,5,0.0,36.0,21.0,44.0,9.0,8.0,-12.0
536177,o3,high,unfair,25,0.92,-37.56,53.32,11.12,16.96,48.68,-36.36
536177,o3,low,fair,5,0.0,34.0,11.0,42.0,6.0,8.0,-5.0
536177,o3,low,unfair,25,1.0,-37.8,49.2,16.2,16.6,54.0,-32.6
537918,o3,high,fair,5,0.0,34.0,14.0,43.0,6.0,9.0,-8.0
537918,o3,high,unfair,25,0.84,-34.52,44.04,2.88,17.4,37.4,-26.64
537918,o3,low,fair,5,0.0,36.0,15.4,46.0,6.4,10.0,-9.0
537918,o3,low,unfair,25,1.0,-34.4,42.2,9.0,16.4,43.4,-25.8
538580,o3,high,fair,5,0.0,35.0,12.4,42.0,7.6,7.0,-4.8
538580,o3,high,unfair,25,0.52,-23.56,31.52,10.68,10.64,34.24,-20.88
538580,o3,low,fair,5,0.0,34.0,11.0,43.0,3.4,9.0,-7.6
538580,o3,low,unfair,25,0.96,-26.88,32.32,13.16,10.72,40.04,-21.6
540235,o3,high,fair,5,0.0,28.0,14.0,37.0,8.0,9.0,-6.0
540235,o3,high,unfair,25,0.72,-32.28,42.88,1.28,15.64,33.56,-27.24
540235,o3,low,fair,5,0.0,24.0,16.0,31.0,9.0,7.0,-7.0
540235,o3,low,unfair,25,0.84,-31.8,39.28,7.84,14.28,39.64,-25.0
540851,o3,high,fair,5,0.0,30.0,13.0,37.0,6.0,7.0,-7.0
540851,o3,high,unfair,25,0.88,-29.8,36.48,9.28,14.76,39.08,-21.72
540851,o3,low,fair,5,0.0,45.0,10.4,49.0,6.0,4.0,-4.4
540851,o3,low,unfair,25,1.0,-30.68,35.84,16.64,10.76,47.32,-25.08
541608,o3,high,fair,5,0.0,22.0,16.0,30.0,8.6,8.0,-7.4
541608,o3,high,unfair,25,0.84,-38.08,51.52,3.2,19.96,41.28,-31.56
541608,o3,low,fair,5,0.0,27.0,17.0,32.0,10.0,5.0,-7.0
541608,o3,low,unfair,25,1.0,-39.32,50.96,6.88,21.6,46.2,-29.36
542080,o3,high,fair,5,0.0,25.0,15.0,32.0,8.0,7.0,-7.0
542080,o3,high,unfair,25,0.2,-24.32,33.56,4.6,11.52,28.92,-22.04
542080,o3,low,fair,5,0.0,27.0,15.0,34.0,9.0,7.0,-6.0
542080,o3,low,unfair,25,0.72,-27.64,36.04,7.88,11.84,35.52,-24.2
542446,o3,high,fair,5,0.0,45.0,18.0,51.0,11.0,6.0,-7.0
542446,o3,high,unfair,25,0.56,-26.28,36.92,8.08,12.0,34.36,-24.92
542446,o3,low,fair,5,0.0,39.0,15.4,46.0,10.6,7.0,-4.8
542446,o3,low,unfair,25,0.92,-26.72,34.96,12.2,13.44,38.92,-21.52
543041,o3,high,fair,5,0.0,25.0,13.0,31.0,7.6,6.0,-5.4
543041,o3,high,unfair,25,0.16,-22.76,32.32,7.16,10.64,29.92,-21.68
543041,o3,low,fair,5,0.0,36.0,11.0,44.0,5.0,8.0,-6.0
543041,o3,low,unfair,25,0.76,-28.8,33.92,11.52,10.28,40.32,-23.64
543984,o3,high,fair,5,0.0,25.0,16.0,34.0,9.0,9.0,-7.0
543984,o3,high,unfair,25,1.0,-32.76,44.16,9.72,15.96,42.48,-28.2
543984,o3,low,fair,5,0.0,18.4,10.6,25.6,4.4,7.2,-6.2
543984,o3,low,unfair,25,1.0,-33.16,44.56,15.56,16.4,48.72,-28.16
544721,o3,high,fair,5,0.0,29.0,13.0,35.0,7.6,6.0,-5.4
544721,o3,high,unfair,25,0.8,-26.16,31.24,11.56,11.0,37.72,-20.24
544721,o3,low,fair,5,0.0,28.6,12.4,35.8,6.8,7.2,-5.6
544721,o3,low,unfair,25,1.0,-27.48,33.92,15.52,11.68,43.0,-22.24
545697,o3,high,fair,5,0.0,34.0,16.4,41.6,8.2,7.6,-8.2
545697,o3,high,unfair,25,0.92,-32.36,43.48,13.08,15.32,45.44,-28.16
545697,o3,low,fair,5,0.0,36.0,15.0,42.0,7.0,6.0,-8.0
545697,o3,low,unfair,25,1.0,-32.4,42.0,16.2,13.4,48.6,-28.6
546012,o3,high,fair,5,0.0,24.4,13.0,33.6,5.4,9.2,-7.6
546012,o3,high,unfair,25,0.12,-19.44,22.04,12.36,5.96,31.8,-16.08
546012,o3,low,fair,5,0.0,32.0,13.0,38.0,8.0,6.0,-5.0
546012,o3,low,unfair,25,0.72,-22.88,25.92,10.32,6.8,33.2,-19.12
547270,o3,high,fair,5,0.0,29.0,11.0,35.4,4.6,6.4,-6.4
547270,o3,high,unfair,25,0.84,-27.52,36.08,4.32,12.28,31.84,-23.8
547270,o3,low,fair,5,0.0,27.6,9.6,35.0,4.6,7.4,-5.0
547270,o3,low,unfair,25,1.0,-30.6,35.0,13.68,12.32,44.28,-22.68
547400,o3,high,fair,5,0.0,34.0,16.0,42.0,9.4,8.0,-6.6
547400,o3,high,unfair,25,0.48,-26.04,35.72,10.24,12.48,36.28,-23.24
547400,o3,low,fair,5,0.0,27.0,12.0,33.0,7.0,6.0,-5.0
547400,o3,low,unfair,25,1.0,-25.88,36.12,14.92,11.68,40.8,-24.44
552738,o3,high,fair,5,0.0,37.0,11.6,44.0,5.6,7.0,-6.0
552738,o3,high,unfair,25,0.88,-31.2,39.92,11.72,15.48,42.92,-24.44
552738,o3,low,fair,5,0.0,36.0,12.6,44.0,7.2,8.0,-5.4
552738,o3,low,unfair,25,0.96,-27.04,31.4,16.48,9.6,43.52,-21.8
555988,o3,high,fair,5,0.0,30.0,16.0,36.0,10.6,6.0,-5.4
555988,o3,high,unfair,25,1.0,-36.72,47.88,9.4,18.6,46.12,-29.28
555988,o3,low,fair,5,0.0,36.0,14.0,43.0,9.0,7.0,-5.0
555988,o3,low,unfair,25,1.0,-34.76,45.12,16.8,18.0,51.56,-27.12
556186,o3,high,fair,5,0.0,30.0,12.4,36.0,7.0,6.0,-5.4
556186,o3,high,unfair,25,0.04,-18.16,25.4,11.92,7.52,30.08,-17.88
556186,o3,low,fair,5,0.0,33.0,11.0,40.0,6.4,7.0,-4.6
556186,o3,low,unfair,25,0.36,-17.64,23.4,13.0,8.2,30.64,-15.2
557045,o3,high,fair,5,0.0,39.0,14.0,45.0,8.0,6.0,-6.0
557045,o3,high,unfair,25,0.8,-25.0,35.0,10.16,11.84,35.16,-23.16
557045,o3,low,fair,5,0.0,48.0,15.0,55.0,9.0,7.0,-6.0
557045,o3,low,unfair,25,1.0,-28.2,35.4,15.2,11.32,43.4,-24.08
557306,o3,high,fair,5,0.0,29.0,15.0,36.0,6.0,7.0,-9.0
557306,o3,high,unfair,25,0.92,-36.6,50.0,-3.0,20.0,33.6,-30.0
557306,o3,low,fair,5,0.0,28.0,15.0,34.0,8.0,6.0,-7.0
557306,o3,low,unfair,25,1.0,-33.36,44.08,9.04,19.52,42.4,-24.56
559932,o3,high,fair,5,0.0,21.0,16.0,29.0,7.0,8.0,-9.0
559932,o3,high,unfair,25,0.8,-33.8,48.0,-1.6,19.2,32.2,-28.8
559932,o3,low,fair,5,0.0,25.0,12.0,31.0,7.2,6.0,-4.8
559932,o3,low,unfair,25,1.0,-32.32,40.72,5.08,14.08,37.4,-26.64
565963,o3,high,fair,5,0.0,31.0,14.0,36.0,7.0,5.0,-7.0
565963,o3,high,unfair,25,0.8,-27.24,35.92,12.28,12.68,39.52,-23.24
565963,o3,low,fair,5,0.0,28.0,14.0,34.0,7.0,6.0,-7.0
565963,o3,low,unfair,25,1.0,-27.68,35.0,16.0,10.92,43.68,-24.08
566455,o3,high,fair,5,0.0,36.0,12.0,41.0,7.0,5.0,-5.0
566455,o3,high,unfair,25,0.84,-28.32,36.48,10.36,13.16,38.68,-23.32
566455,o3,low,fair,5,0.0,35.0,13.0,41.0,7.0,6.0,-6.0
566455,o3,low,unfair,25,1.0,-26.04,35.56,16.96,10.64,43.0,-24.92
566828,o3,high,fair,5,0.0,30.0,19.0,38.0,12.0,8.0,-7.0
566828,o3,high,unfair,25,0.92,-32.52,46.88,5.84,17.08,38.36,-29.8
566828,o3,low,fair,5,0.0,36.0,18.0,45.0,10.0,9.0,-8.0
566828,o3,low,unfair,25,0.96,-31.44,42.0,10.48,16.8,41.92,-25.2
568922,o3,high,fair,5,0.0,30.0,14.0,36.0,8.0,6.0,-6.0
568922,o3,high,unfair,25,0.64,-35.92,48.2,-3.28,20.08,32.64,-28.12
568922,o3,low,fair,5,0.0,29.0,14.4,36.0,7.2,7.0,-7.2
568922,o3,low,unfair,25,1.0,-37.0,47.0,5.0,17.2,42.0,-29.8
569435,o3,high,fair,5,0.0,23.6,9.6,29.8,5.0,6.2,-4.6
569435,o3,high,unfair,25,0.88,-26.36,32.88,11.88,10.68,38.24,-22.2
569435,o3,low,fair,5,0.0,26.0,11.0,31.4,5.6,5.4,-5.4
569435,o3,low,unfair,25,0.92,-25.04,31.72,16.92,9.12,41.96,-22.6
569865,o3,high,fair,5,0.0,22.4,14.0,30.0,5.0,7.6,-9.0
569865,o3,high,unfair,25,0.72,-31.52,42.08,-0.68,16.92,30.84,-25.16
569865,o3,low,fair,5,0.0,19.4,9.6,25.6,4.8,6.2,-4.8
569865,o3,low,unfair,25,0.96,-33.84,43.48,0.6,16.12,34.44,-27.36
572403,o3,high,fair,5,0.0,24.0,11.0,31.0,5.2,7.0,-5.8
572403,o3,high,unfair,25,0.96,-35.6,48.48,4.92,19.4,40.52,-29.08
572403,o3,low,fair,5,0.0,19.0,9.0,25.0,5.8,6.0,-3.2
572403,o3,low,unfair,25,1.0,-33.6,42.4,11.2,16.68,44.8,-25.72
573028,o3,high,fair,5,0.0,29.0,16.0,35.0,9.6,6.0,-6.4
573028,o3,high,unfair,25,0.92,-33.68,45.92,5.52,19.08,39.2,-26.84
573028,o3,low,fair,5,0.0,31.0,14.4,39.0,9.2,8.0,-5.2
573028,o3,low,unfair,25,1.0,-35.4,45.6,11.92,15.12,47.32,-30.48
573952,o3,high,fair,5,0.0,26.0,12.0,32.0,6.0,6.0,-6.0
573952,o3,high,unfair,25,1.0,-35.6,49.8,-3.4,19.6,32.2,-30.2
573952,o3,low,fair,5,0.0,22.0,18.0,27.0,9.0,5.0,-9.0
573952,o3,low,unfair,25,1.0,-35.6,48.6,4.4,17.2,40.0,-31.4
574282,o3,high,fair,5,0.0,37.0,21.0,44.0,13.0,7.0,-8.0
574282,o3,high,unfair,25,0.88,-30.52,44.36,4.92,17.52,35.44,-26.84
574282,o3,low,fair,5,0.0,35.0,19.0,42.0,10.0,7.0,-9.0
574282,o3,low,unfair,25,1.0,-31.12,40.8,16.72,13.16,47.84,-27.64
575580,o3,high,fair,5,0.0,31.0,13.4,36.0,8.4,5.0,-5.0
575580,o3,high,unfair,25,0.72,-27.28,37.8,8.12,13.0,35.4,-24.8
575580,o3,low,fair,5,0.0,39.0,13.4,46.0,7.0,7.0,-6.4
575580,o3,low,unfair,25,0.96,-29.2,36.12,16.44,11.76,45.64,-24.36
579579,o3,high,fair,5,0.0,35.0,18.0,43.0,8.0,8.0,-10.0
579579,o3,high,unfair,25,0.4,-30.72,41.0,8.92,12.88,39.64,-28.12
579579,o3,low,fair,5,0.0,33.0,15.0,40.0,7.0,7.0,-8.0
579579,o3,low,unfair,25,0.92,-30.4,37.68,13.8,13.0,44.2,-24.68
580422,o3,high,fair,5,0.0,30.0,18.0,36.0,9.0,6.0,-9.0
580422,o3,high,unfair,25,0.96,-35.4,51.72,8.48,18.76,43.88,-32.96
580422,o3,low,fair,5,0.0,31.0,15.0,34.8,7.6,3.8,-7.4
580422,o3,low,unfair,25,1.0,-35.88,44.68,10.0,18.76,45.88,-25.92
582591,o3,high,fair,5,0.0,29.0,10.0,37.0,5.0,8.0,-5.0
582591,o3,high,unfair,25,0.0,-16.48,11.48,9.56,3.6,26.04,-7.88
582591,o3,low,fair,5,0.0,32.0,11.0,37.0,5.0,5.0,-6.0
582591,o3,low,unfair,25,0.44,-16.36,11.64,10.56,3.4,26.92,-8.24
583099,o3,high,fair,5,0.0,26.0,18.0,35.0,10.0,9.0,-8.0
583099,o3,high,unfair,25,0.24,-28.12,39.6,1.48,14.0,29.6,-25.6
583099,o3,low,fair,5,0.0,34.0,17.4,40.0,8.6,6.0,-8.8
583099,o3,low,unfair,25,0.8,-31.76,41.52,4.36,15.92,36.12,-25.6
584279,o3,high,fair,5,0.0,35.0,15.0,44.0,8.0,9.0,-7.0
584279,o3,high,unfair,25,1.0,-35.0,46.0,6.72,19.8,41.72,-26.2
584279,o3,low,fair,5,0.0,36.0,16.0,43.0,10.0,7.0,-6.0
584279,o3,low,unfair,25,1.0,-33.76,42.64,14.32,14.72,48.08,-27.92
584728,o3,high,fair,5,0.0,33.0,13.0,38.0,7.0,5.0,-6.0
584728,o3,high,unfair,25,0.88,-30.08,37.12,12.4,10.48,42.48,-26.64
584728,o3,low,fair,5,0.0,31.0,11.0,37.0,6.0,6.0,-5.0
584728,o3,low,unfair,25,1.0,-26.8,31.8,11.6,10.0,38.4,-21.8
586186,o3,high,fair,5,0.0,29.0,22.0,38.0,11.0,9.0,-11.0
586186,o3,high,unfair,25,1.0,-37.72,55.04,7.12,20.28,44.84,-34.76
586186,o3,low,fair,5,0.0,35.0,19.0,42.0,10.0,7.0,-9.0
586186,o3,low,unfair,25,1.0,-35.48,47.24,18.72,15.2,54.2,-32.04
586923,o3,high,fair,5,0.0,26.0,13.0,34.0,6.0,8.0,-7.0
586923,o3,high,unfair,25,0.88,-34.48,39.8,7.24,14.96,41.72,-24.84
586923,o3,low,fair,5,0.0,39.0,15.0,45.0,10.0,6.0,-5.0
586923,o3,low,unfair,25,1.0,-34.2,39.8,10.8,14.28,45.0,-25.52
588610,o3,high,fair,5,0.0,27.0,15.0,35.0,8.0,8.0,-7.0
588610,o3,high,unfair,25,0.88,-38.52,54.88,-0.76,22.2,37.76,-32.68
588610,o3,low,fair,5,0.0,30.0,12.0,39.0,6.0,9.0,-6.0
588610,o3,low,unfair,25,1.0,-38.4,49.52,5.52,20.0,43.92,-29.52
588843,o3,high,fair,5,0.0,45.0,15.0,54.0,7.0,9.0,-8.0
588843,o3,high,unfair,25,0.84,-30.92,44.32,14.88,15.52,45.8,-28.8
588843,o3,low,fair,5,0.0,38.0,13.0,47.0,7.0,9.0,-6.0
588843,o3,low,unfair,25,0.92,-31.28,41.72,16.04,13.2,47.32,-28.52
589358,o3,high,fair,5,0.0,24.0,19.0,30.0,10.6,6.0,-8.4
589358,o3,high,unfair,25,0.92,-38.0,53.6,-1.6,24.2,36.4,-29.4
589358,o3,low,fair,5,0.0,25.4,16.4,32.0,7.2,6.6,-9.2
589358,o3,low,unfair,25,1.0,-34.44,44.04,10.04,16.84,44.48,-27.2
592185,o3,high,fair,5,0.0,28.0,13.0,33.0,7.0,5.0,-6.0
592185,o3,high,unfair,25,0.84,-28.88,40.52,12.32,14.0,41.2,-26.52
592185,o3,low,fair,5,0.0,38.0,14.0,47.0,9.0,9.0,-5.0
592185,o3,low,unfair,25,1.0,-28.8,38.6,16.0,13.0,44.8,-25.6
593883,o3,high,fair,5,0.0,33.0,11.4,38.0,6.2,5.0,-5.2
593883,o3,high,unfair,25,0.96,-35.8,47.92,4.24,17.48,40.04,-30.44
593883,o3,low,fair,5,0.0,27.0,13.0,35.0,7.0,8.0,-6.0
593883,o3,low,unfair,25,1.0,-34.2,46.8,8.8,16.4,43.0,-30.4
594463,o3,high,fair,5,0.0,21.0,11.0,28.0,5.0,7.0,-6.0
594463,o3,high,unfair,25,0.24,-26.12,29.6,5.04,8.72,31.16,-20.88
594463,o3,low,fair,5,0.0,39.0,13.0,47.0,7.0,8.0,-6.0
594463,o3,low,unfair,25,0.64,-25.8,29.2,10.8,8.32,36.6,-20.88
594488,o3,high,fair,5,0.0,37.0,22.0,44.0,14.0,7.0,-8.0
594488,o3,high,unfair,25,0.84,-32.36,47.32,10.56,14.4,42.92,-32.92
594488,o3,low,fair,5,0.0,40.0,17.0,48.0,10.0,8.0,-7.0
594488,o3,low,unfair,25,0.92,-33.08,42.2,16.52,15.4,49.6,-26.8
594941,o3,high,fair,5,0.0,26.0,15.6,32.0,8.0,6.0,-7.6
594941,o3,high,unfair,25,0.72,-31.36,42.76,7.48,14.16,38.84,-28.6
594941,o3,low,fair,5,0.0,26.6,9.4,32.4,5.2,5.8,-4.2
594941,o3,low,unfair,25,0.88,-32.8,39.0,15.28,11.72,48.08,-27.28
597373,o3,high,fair,5,0.0,30.0,10.0,37.0,5.0,7.0,-5.0
597373,o3,high,unfair,25,0.04,-18.8,25.12,7.8,7.04,26.6,-18.08
597373,o3,low,fair,5,0.0,28.0,9.0,34.0,5.0,6.0,-4.0
597373,o3,low,unfair,25,0.36,-19.88,24.12,11.16,8.32,31.04,-15.8
598015,o3,high,fair,5,0.0,34.0,12.4,40.0,6.6,6.0,-5.8
598015,o3,high,unfair,25,0.84,-27.56,36.28,13.96,12.24,41.52,-24.04
598015,o3,low,fair,5,0.0,35.0,13.0,40.0,6.0,5.0,-7.0
598015,o3,low,unfair,25,1.0,-29.52,38.2,14.8,12.08,44.32,-26.12
599650,o3,high,fair,5,0.0,41.0,15.0,48.0,9.0,7.0,-6.0
599650,o3,high,unfair,25,0.64,-26.2,35.44,11.2,12.76,37.4,-22.68
599650,o3,low,fair,5,0.0,26.0,10.4,32.0,6.4,6.0,-4.0
599650,o3,low,unfair,25,1.0,-26.72,32.8,14.88,12.08,41.6,-20.72
602700,o3,high,fair,5,0.0,27.6,15.4,34.8,7.8,7.2,-7.6
602700,o3,high,unfair,25,1.0,-36.8,50.4,8.6,18.6,45.4,-31.8
602700,o3,low,fair,5,0.0,29.6,13.4,37.8,7.4,8.2,-6.0
602700,o3,low,unfair,25,1.0,-34.0,46.2,16.68,16.8,50.68,-29.4
602915,o3,high,fair,5,0.0,31.0,18.0,39.4,8.6,8.4,-9.4
602915,o3,high,unfair,25,0.48,-28.92,38.4,8.72,13.6,37.64,-24.8
602915,o3,low,fair,5,0.0,32.0,20.0,42.0,9.0,10.0,-11.0
